@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 7\nSize of the tree: 9\n','Number of leaves: 11\nSize of the tree: 14\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

balance-scale,5,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170918.1334,562,63,20,43,0,31.746032,68.253968,0,0.140818,0.305184,0.392496,95.366141,98.119753,146.29757,2279.772626,-2133.475056,2.322184,36.186867,-33.864683,19.315404,0.306594,831.874007,0.769231,10,0.38,19,0.62,31,0.230769,3,0.344828,0.769231,0.47619,0.316028,0.687692,0.312871,0.31746,0.176676,0.823324,0.68254,0.226301,0.31746,0.209888,0.122808,0.649763,0.285386,0.205628,0.31746,0.001,0,0,0,0,0,5531,40635,6204,96.825397,99.047619,'Number of leaves: 7\nSize of the tree: 9\n',9,7,7
balance-scale,5,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170918.1334,562,63,19,44,0,30.15873,69.84127,0,0.12,0.311509,0.401757,97.342323,100.43484,146.29757,1215.671183,-1069.373613,2.322184,19.296368,-16.974184,15.768055,0.250287,679.097088,0.846154,11,0.36,18,0.64,32,0.153846,2,0.37931,0.846154,0.52381,0.394723,0.764615,0.365674,0.301587,0.181587,0.818413,0.698413,0.131522,0.301587,0.183124,0.083878,0.547165,0.239827,0.177489,0.301587,0.001,0,0,0,0,0,5531,40635,6204,98.412698,99.047619,'Number of leaves: 7\nSize of the tree: 9\n',9,7,7
balance-scale,5,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170918.1334,562,63,21,42,0,33.333333,66.666667,0,0.160267,0.304371,0.391734,95.112057,97.929236,146.29757,2277.647296,-2131.349725,2.322184,36.153132,-33.830948,19.676981,0.312333,847.446354,0.923077,12,0.44,22,0.56,28,0.076923,1,0.352941,0.923077,0.510638,0.392224,0.72,0.341665,0.333333,0.172941,0.827059,0.666667,0.139156,0.333333,0.195962,0.121685,0.616608,0.273026,0.189933,0.333333,0.001,0,0,0,0,0,5531,40635,6204,96.825397,98.730159,'Number of leaves: 7\nSize of the tree: 9\n',9,7,7
balance-scale,5,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170918.1334,562,63,18,45,0,28.571429,71.428571,0,0.100571,0.312585,0.402821,97.678714,100.700828,146.29757,1219.360266,-1073.062695,2.322184,19.354925,-17.032741,15.23573,0.241837,656.170983,0.769231,10,0.5,25,0.5,25,0.230769,3,0.285714,0.769231,0.416667,0.219265,0.62,0.267399,0.285714,0.185322,0.814678,0.714286,0.307211,0.285714,0.191306,0.100479,0.541961,0.235017,0.187787,0.285714,0.001,0,0,0,0,0,5531,40635,6204,98.412698,99.68254,'Number of leaves: 7\nSize of the tree: 9\n',9,7,7
balance-scale,5,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170918.1334,563,62,21,41,0,33.870968,66.129032,0,0.18,0.302019,0.388253,94.376963,97.058888,143.975628,2272.447319,-2128.471691,2.322188,36.652376,-34.330189,20.406711,0.32914,878.874265,0.916667,11,0.3,15,0.7,35,0.083333,1,0.423077,0.916667,0.578947,0.493728,0.805,0.40395,0.33871,0.15871,0.84129,0.66129,0.229893,0.33871,0.21544,0.161384,0.64736,0.288397,0.222622,0.33871,0.001,0,0,0,0,0,5531,40704,6135,96.774194,98.709677,'Number of leaves: 7\nSize of the tree: 9\n',9,7,7
balance-scale,5,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170918.1334,563,62,22,40,0,35.483871,64.516129,0,0.199484,0.308522,0.399493,96.408956,99.868873,143.975628,4420.997301,-4277.021674,2.322188,71.306408,-68.984221,17.909763,0.288867,771.335981,0.833333,10,0.38,19,0.62,31,0.166667,2,0.344828,0.833333,0.487805,0.358953,0.71,0.319614,0.354839,0.155247,0.844753,0.645161,0.429644,0.354839,0.244313,0.213667,0.566725,0.282492,0.250235,0.354839,0.001,0,0,0,0,0,5531,40704,6135,93.548387,97.741935,'Number of leaves: 7\nSize of the tree: 9\n',9,7,7
balance-scale,5,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170918.1334,563,62,21,41,0,33.870968,66.129032,0,0.178941,0.304609,0.393994,95.186177,98.494012,143.975628,3346.558149,-3202.582521,2.322188,53.976744,-51.654557,19.056965,0.30737,820.743553,0.75,9,0.42,21,0.58,29,0.25,3,0.3,0.75,0.428571,0.260888,0.63,0.288293,0.33871,0.159526,0.840474,0.66129,0.409319,0.33871,0.238368,0.180921,0.620125,0.286877,0.24185,0.33871,0.001,0,0,0,0,0,5531,40704,6135,95.16129,98.387097,'Number of leaves: 7\nSize of the tree: 9\n',9,7,7
balance-scale,5,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170918.1334,563,62,20,42,0,32.258065,67.741935,0,0.16,0.307294,0.395049,96.02515,98.757771,143.975628,1208.363363,-1064.387735,2.322188,19.489732,-17.167544,17.085426,0.275571,735.833502,0.833333,10,0.44,22,0.56,28,0.166667,2,0.3125,0.833333,0.454545,0.310957,0.711667,0.349966,0.322581,0.162581,0.837419,0.677419,0.127225,0.322581,0.18239,0.11752,0.617574,0.273678,0.18847,0.322581,0,0.001,0,0,0,0,5531,40704,6135,98.387097,99.677419,'Number of leaves: 7\nSize of the tree: 9\n',9,7,7
balance-scale,5,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170918.1334,563,62,17,45,0,27.419355,72.580645,0,0.098837,0.309916,0.402269,96.844642,100.562742,143.975628,5492.802538,-5348.82691,2.322188,88.593589,-86.271402,16.53603,0.26671,712.172183,0.666667,8,0.32,16,0.68,34,0.333333,4,0.333333,0.666667,0.444444,0.281184,0.613333,0.283216,0.274194,0.175418,0.824582,0.725806,0.214896,0.274194,0.1813,0.084543,0.596968,0.262287,0.185121,0.274194,0,0,0,0,0,0,5531,40704,6135,91.935484,97.096774,'Number of leaves: 7\nSize of the tree: 9\n',9,7,7
balance-scale,6,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170918.1334,562,63,21,42,0,33.333333,66.666667,0,0.160799,0.306642,0.394028,95.821612,98.502572,146.29757,2280.024326,-2133.726756,2.322184,36.190862,-33.868679,18.470644,0.293185,795.491948,0.923077,12,0.4,20,0.6,30,0.076923,1,0.375,0.923077,0.533333,0.423415,0.759231,0.362027,0.333333,0.172549,0.827451,0.666667,0.326814,0.333333,0.219883,0.156707,0.608799,0.271543,0.215485,0.333333,0.001,0,0,0,0,0,5531,40635,6204,96.825397,99.365079,'Number of leaves: 7\nSize of the tree: 9\n',9,7,7
balance-scale,6,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170918.1334,562,63,20,43,0,31.746032,68.253968,0,0.140546,0.312601,0.410702,97.683563,102.670896,146.29757,6569.502628,-6423.205057,2.322184,104.277819,-101.955636,15.962925,0.25338,687.489726,0.769231,10,0.42,21,0.58,29,0.230769,3,0.322581,0.769231,0.454545,0.282692,0.640769,0.295303,0.31746,0.176676,0.823324,0.68254,0.18958,0.31746,0.21331,0.107156,0.533069,0.236771,0.206746,0.31746,0,0,0,0,0,0,5531,40635,6204,90.47619,94.285714,'Number of leaves: 7\nSize of the tree: 9\n',9,7,7
balance-scale,6,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170918.1334,562,63,19,44,0,30.15873,69.84127,0,0.121116,0.309644,0.400671,96.75975,100.163428,146.29757,3356.400823,-3210.103252,2.322184,53.276204,-50.95402,17.058269,0.270766,734.663926,0.538462,7,0.4,20,0.6,30,0.461538,6,0.259259,0.538462,0.35,0.113228,0.526154,0.228714,0.301587,0.180411,0.819589,0.698413,0.389903,0.301587,0.220893,0.136854,0.573013,0.253402,0.216147,0.301587,0,0.001,0,0,0,0,5531,40635,6204,95.238095,97.777778,'Number of leaves: 7\nSize of the tree: 9\n',9,7,7
balance-scale,6,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170918.1334,562,63,23,40,0,36.507937,63.492063,0,0.200761,0.299883,0.387419,93.709356,96.850506,146.29757,3342.348063,-3196.050493,2.322184,53.053144,-50.73096,21.93701,0.348207,944.78106,0.923077,12,0.42,21,0.58,29,0.076923,1,0.363636,0.923077,0.521739,0.407637,0.768462,0.359649,0.365079,0.164295,0.835705,0.634921,0.217893,0.365079,0.238877,0.162446,0.675344,0.313628,0.233579,0.365079,0.001,0,0,0,0,0,5531,40635,6204,95.238095,97.777778,'Number of leaves: 7\nSize of the tree: 9\n',9,7,7
balance-scale,6,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170918.1334,562,63,18,45,0,28.571429,71.428571,0,0.100571,0.308138,0.396476,96.289044,99.114585,146.29757,2281.808406,-2135.510836,2.322184,36.219181,-33.896997,17.273766,0.274187,743.944901,0.923077,12,0.38,19,0.62,31,0.076923,1,0.387097,0.923077,0.545455,0.439605,0.775385,0.381878,0.285714,0.18493,0.81507,0.714286,0.121147,0.285714,0.17014,0.064157,0.603268,0.263899,0.164905,0.285714,0,0,0,0,0,0,5531,40635,6204,96.825397,99.047619,'Number of leaves: 7\nSize of the tree: 9\n',9,7,7
balance-scale,6,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170918.1334,563,62,17,45,0,27.419355,72.580645,0,0.09971,0.31183,0.40293,97.442666,100.727851,143.975628,2283.768888,-2139.79326,2.322188,36.834982,-34.512795,15.11625,0.24381,651.025229,0.75,9,0.38,19,0.62,31,0.25,3,0.321429,0.75,0.45,0.293737,0.696667,0.300211,0.274194,0.174602,0.825398,0.725806,0.109133,0.274194,0.155914,0.068566,0.586837,0.245283,0.161111,0.274194,0,0,0,0,0,0,5531,40704,6135,96.774194,98.709677,'Number of leaves: 7\nSize of the tree: 9\n',9,7,7
balance-scale,6,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170918.1334,563,62,21,41,0,33.870968,66.129032,0,0.179471,0.304472,0.391737,95.143421,97.929934,143.975628,2273.997388,-2130.02176,2.322188,36.677377,-34.35519,19.238193,0.310293,828.548668,0.833333,10,0.42,21,0.58,29,0.166667,2,0.322581,0.833333,0.465116,0.326599,0.665,0.299974,0.33871,0.159118,0.840882,0.66129,0.338853,0.33871,0.21439,0.17098,0.631267,0.287548,0.219156,0.33871,0,0,0,0,0,0,5531,40704,6135,96.774194,99.032258,'Number of leaves: 7\nSize of the tree: 9\n',9,7,7
balance-scale,6,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170918.1334,563,62,18,44,0,29.032258,70.967742,0,0.12,0.312319,0.404937,97.595674,101.229782,143.975628,3358.341936,-3214.366308,2.322188,54.166805,-51.844618,15.332524,0.247299,660.339665,0.666667,8,0.42,21,0.58,29,0.333333,4,0.275862,0.666667,0.390244,0.195313,0.624167,0.267102,0.290323,0.170323,0.829677,0.709677,0.175973,0.290323,0.184287,0.103739,0.537261,0.228905,0.19043,0.290323,0,0,0,0,0,0,5531,40704,6135,95.16129,97.419355,'Number of leaves: 7\nSize of the tree: 9\n',9,7,7
balance-scale,6,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170918.1334,563,62,19,43,0,30.645161,69.354839,0,0.139167,0.308745,0.397445,96.478745,99.356783,143.975628,3349.779776,-3205.804148,2.322188,54.028706,-51.706519,17.126083,0.276227,737.584495,0.833333,10,0.4,20,0.6,30,0.166667,2,0.333333,0.833333,0.47619,0.34258,0.689167,0.308934,0.306452,0.167268,0.832732,0.693548,0.222747,0.306452,0.195654,0.117582,0.590665,0.252649,0.199954,0.306452,0,0,0,0,0,0,5531,40704,6135,95.16129,98.709677,'Number of leaves: 7\nSize of the tree: 9\n',9,7,7
balance-scale,6,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170918.1334,563,62,24,38,0,38.709677,61.290323,0,0.239264,0.300599,0.385172,93.933173,96.288733,143.975628,1200.309346,-1056.333718,2.322188,19.359828,-17.037641,21.263154,0.342954,915.759482,0.916667,11,0.34,17,0.66,33,0.083333,1,0.392857,0.916667,0.55,0.457807,0.785833,0.376248,0.387097,0.147505,0.852495,0.612903,0.459231,0.387097,0.263387,0.247047,0.66605,0.305907,0.267564,0.387097,0,0,0,0,0,0,5531,40704,6135,98.387097,99.354839,'Number of leaves: 7\nSize of the tree: 9\n',9,7,7
balance-scale,7,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170918.1334,562,63,24,39,0,38.095238,61.904762,0,0.227115,0.303908,0.392028,94.967289,98.002583,146.29757,3346.257318,-3199.959748,2.322184,53.115196,-50.793012,20.250778,0.321441,872.15859,0.833333,10,0.352941,18,0.647059,33,0.166667,2,0.357143,0.833333,0.5,0.379628,0.712418,0.328519,0.380952,0.153894,0.846106,0.619048,0.439059,0.380952,0.262108,0.236664,0.625742,0.289279,0.264103,0.380952,0,0,0,0,0,0,5531,40635,6204,95.238095,98.095238,'Number of leaves: 7\nSize of the tree: 9\n',9,7,7
balance-scale,7,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170918.1334,562,63,21,42,0,33.333333,66.666667,0,0.16897,0.312766,0.406166,97.735303,101.537099,146.29757,6567.151817,-6420.854246,2.322184,104.240505,-101.918321,15.896848,0.252331,684.643928,0.833333,10,0.431373,22,0.568627,29,0.166667,2,0.3125,0.833333,0.454545,0.315721,0.666667,0.291317,0.333333,0.164314,0.835686,0.666667,0.234127,0.333333,0.219611,0.131107,0.54808,0.248979,0.222045,0.333333,0,0,0,0,0,0,5531,40635,6204,90.47619,96.825397,'Number of leaves: 7\nSize of the tree: 9\n',9,7,7
balance-scale,7,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170918.1334,562,63,20,43,0,31.746032,68.253968,0,0.150517,0.305645,0.394598,95.510206,98.6451,146.29757,2280.138362,-2133.840792,2.322184,36.192672,-33.870489,18.834985,0.298968,811.183371,0.833333,10,0.529412,27,0.470588,24,0.166667,2,0.27027,0.833333,0.408163,0.24241,0.616013,0.256126,0.31746,0.16648,0.83352,0.68254,0.424841,0.31746,0.226145,0.179457,0.615808,0.284468,0.227664,0.31746,0,0,0,0,0,0,5531,40635,6204,96.825397,98.730159,'Number of leaves: 7\nSize of the tree: 9\n',9,7,7
balance-scale,7,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170918.1334,562,63,18,45,0,28.571429,71.428571,0,0.10821,0.312063,0.404391,97.515673,101.093378,146.29757,4425.930514,-4279.632944,2.322184,70.252865,-67.930682,15.674009,0.248794,675.046756,0.833333,10,0.352941,18,0.647059,33,0.166667,2,0.357143,0.833333,0.5,0.379628,0.712418,0.329365,0.285714,0.178263,0.821737,0.714286,0.118051,0.285714,0.167012,0.066506,0.574952,0.246502,0.169565,0.285714,0,0,0,0,0,0,5531,40635,6204,93.650794,97.460317,'Number of leaves: 7\nSize of the tree: 9\n',9,7,7
balance-scale,7,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170918.1334,562,63,17,46,0,26.984127,73.015873,0,0.088966,0.31425,0.406148,98.198942,101.532563,146.29757,2292.466774,-2146.169204,2.322184,36.388361,-34.066178,14.481053,0.229858,623.668626,0.583333,7,0.45098,23,0.54902,28,0.416667,5,0.233333,0.583333,0.333333,0.104062,0.56781,0.219805,0.269841,0.180822,0.819178,0.730159,0.496296,0.269841,0.199056,0.137048,0.548914,0.246709,0.200426,0.269841,0,0,0,0,0,0,5531,40635,6204,96.825397,98.730159,'Number of leaves: 7\nSize of the tree: 9\n',9,7,7
balance-scale,7,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170918.1334,563,62,19,43,0,30.645161,69.354839,0,0.13329,0.309078,0.39932,96.582658,99.825392,143.975628,3350.287482,-3206.311854,2.322188,54.036895,-51.714707,16.796141,0.270906,723.374602,0.615385,8,0.326531,16,0.673469,33,0.384615,5,0.333333,0.615385,0.432432,0.241407,0.643642,0.294038,0.306452,0.172982,0.827018,0.693548,0.130722,0.306452,0.181268,0.08851,0.619263,0.266923,0.180104,0.306452,0,0,0,0,0,0,5531,40704,6135,95.16129,98.387097,'Number of leaves: 7\nSize of the tree: 9\n',9,7,7
balance-scale,7,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170918.1334,563,62,18,44,0,29.032258,70.967742,0,0.110821,0.305476,0.393698,95.457132,98.420155,143.975628,2277.971567,-2133.995939,2.322188,36.741477,-34.419289,18.451641,0.297607,794.673524,0.769231,10,0.428571,21,0.571429,28,0.230769,3,0.322581,0.769231,0.454545,0.27735,0.679749,0.303901,0.290323,0.179302,0.820698,0.709677,0.309573,0.290323,0.192827,0.107867,0.648413,0.29224,0.191678,0.290323,0,0,0,0,0,0,5531,40704,6135,96.774194,99.032258,'Number of leaves: 7\nSize of the tree: 9\n',9,7,7
balance-scale,7,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170918.1334,563,62,20,42,0,32.258065,67.741935,0,0.151792,0.309075,0.397865,96.581892,99.461794,143.975628,3349.402819,-3205.427191,2.322188,54.022626,-51.700439,17.108699,0.275947,736.835817,0.846154,11,0.367347,18,0.632653,31,0.153846,2,0.37931,0.846154,0.52381,0.390638,0.704867,0.352216,0.322581,0.170336,0.829664,0.677419,0.137597,0.322581,0.19278,0.094294,0.570583,0.256116,0.190476,0.322581,0,0,0,0,0,0,5531,40704,6135,95.16129,99.032258,'Number of leaves: 7\nSize of the tree: 9\n',9,7,7
balance-scale,7,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170918.1334,563,62,22,40,0,35.483871,64.516129,0,0.191919,0.302001,0.387138,94.371318,96.780084,143.975628,132.292362,11.683266,2.322188,2.133748,0.18844,20.48891,0.330466,882.414433,0.923077,12,0.387755,19,0.612245,30,0.076923,1,0.387097,0.923077,0.545455,0.435836,0.781005,0.420596,0.354839,0.162594,0.837406,0.645161,0.238006,0.354839,0.226992,0.172433,0.625092,0.282588,0.225467,0.354839,0,0,0,0,0,0,5531,40704,6135,100,100,'Number of leaves: 7\nSize of the tree: 9\n',9,7,7
balance-scale,7,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170918.1334,563,62,21,41,0,33.870968,66.129032,0,0.172526,0.304099,0.391498,95.026819,97.870201,143.975628,2275.069989,-2131.094361,2.322188,36.694677,-34.37249,19.399784,0.3129,835.50804,0.846154,11,0.346939,17,0.653061,32,0.153846,2,0.392857,0.846154,0.536585,0.408356,0.72449,0.363931,0.33871,0.165648,0.834352,0.66129,0.330357,0.33871,0.221465,0.168441,0.629322,0.283508,0.219904,0.33871,0,0,0,0,0,0,5531,40704,6135,96.774194,99.032258,'Number of leaves: 7\nSize of the tree: 9\n',9,7,7
balance-scale,8,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170918.1334,562,63,21,42,0,33.333333,66.666667,0,0.166614,0.305701,0.396609,95.527459,99.147868,146.29757,4421.984364,-4275.686794,2.322184,70.190228,-67.868044,19.373949,0.307523,834.395404,0.75,9,0.294118,15,0.705882,36,0.25,3,0.375,0.75,0.5,0.36863,0.67402,0.327364,0.333333,0.167451,0.832549,0.666667,0.519841,0.333333,0.273977,0.208799,0.608951,0.282803,0.275606,0.333333,0,0,0,0,0,0,5531,40635,6204,93.650794,96.507937,'Number of leaves: 7\nSize of the tree: 9\n',9,7,7
balance-scale,8,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170918.1334,562,63,16,47,0,25.396825,74.603175,0,0.068868,0.314156,0.405052,98.169684,101.258477,146.29757,2291.341498,-2145.043927,2.322184,36.3705,-34.048316,14.204135,0.225462,611.742321,0.666667,8,0.411765,21,0.588235,30,0.333333,4,0.275862,0.666667,0.390244,0.200822,0.617647,0.2474,0.253968,0.185341,0.814659,0.746032,0.104132,0.253968,0.147701,0.035769,0.552007,0.236965,0.14916,0.253968,0,0,0,0,0,0,5531,40635,6204,96.825397,99.365079,'Number of leaves: 7\nSize of the tree: 9\n',9,7,7
balance-scale,8,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170918.1334,562,63,21,42,0,33.333333,66.666667,0,0.167925,0.306323,0.393695,95.722046,98.419417,146.29757,1210.240055,-1063.942484,2.322184,19.21016,-16.887976,18.535402,0.294213,798.28093,0.833333,10,0.392157,20,0.607843,31,0.166667,2,0.333333,0.833333,0.47619,0.346873,0.70915,0.309524,0.333333,0.16549,0.83451,0.666667,0.334325,0.333333,0.211892,0.172459,0.585957,0.267246,0.212698,0.333333,0,0,0,0,0,0,5531,40635,6204,98.412698,99.68254,'Number of leaves: 7\nSize of the tree: 9\n',9,7,7
balance-scale,8,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170918.1334,562,63,21,42,0,33.333333,66.666667,0,0.168448,0.305745,0.395551,95.541233,98.883256,146.29757,4419.454061,-4273.15649,2.322184,70.150064,-67.827881,19.099975,0.303174,822.595915,0.75,9,0.411765,21,0.588235,30,0.25,3,0.3,0.75,0.428571,0.265936,0.636438,0.328968,0.333333,0.164314,0.835686,0.666667,0.408701,0.333333,0.240079,0.172228,0.626287,0.295751,0.239286,0.333333,0,0,0,0,0,0,5531,40635,6204,93.650794,98.095238,'Number of leaves: 7\nSize of the tree: 9\n',9,7,7
balance-scale,8,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170918.1334,562,63,20,43,0,31.746032,68.253968,0,0.149183,0.3038,0.389207,94.933588,97.297319,146.29757,135.308207,10.989364,2.322184,2.147749,0.174434,19.2195,0.305071,827.74359,0.916667,11,0.431373,22,0.568627,29,0.083333,1,0.333333,0.916667,0.488889,0.38156,0.74183,0.321429,0.31746,0.168441,0.831559,0.68254,0.127531,0.31746,0.181557,0.109918,0.635095,0.272073,0.183492,0.31746,0,0,0.015625,0,15.625,0,5531,40635,6204,100,100,'Number of leaves: 7\nSize of the tree: 9\n',9,7,7
balance-scale,8,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170918.1334,563,62,24,38,0,38.709677,61.290323,0,0.232823,0.30026,0.386727,93.827243,96.67731,143.975628,3341.045611,-3197.069984,2.322188,53.887832,-51.565645,22.155654,0.357349,954.197583,0.846154,11,0.346939,17,0.653061,32,0.153846,2,0.392857,0.846154,0.536585,0.408356,0.715071,0.363931,0.387097,0.154036,0.845964,0.612903,0.646889,0.387097,0.292056,0.282044,0.669358,0.323384,0.290467,0.387097,0,0,0,0,0,0,5531,40704,6135,95.16129,98.709677,'Number of leaves: 7\nSize of the tree: 9\n',9,7,7
balance-scale,8,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170918.1334,563,62,22,40,0,35.483871,64.516129,0,0.191129,0.304193,0.393756,95.056317,98.434648,143.975628,4416.731691,-4272.756063,2.322188,71.237608,-68.91542,20.260253,0.326778,872.566647,0.769231,10,0.408163,20,0.591837,29,0.230769,3,0.333333,0.769231,0.465116,0.294119,0.67033,0.313341,0.354839,0.163818,0.836182,0.645161,0.430215,0.354839,0.285856,0.211853,0.638825,0.307631,0.283711,0.354839,0,0,0,0,0,0,5531,40704,6135,93.548387,96.774194,'Number of leaves: 7\nSize of the tree: 9\n',9,7,7
balance-scale,8,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170918.1334,563,62,21,41,0,33.870968,66.129032,0,0.171177,0.303343,0.389472,94.790707,97.363739,143.975628,1203.632479,-1059.656851,2.322188,19.413427,-17.09124,19.838517,0.319976,854.40337,0.923077,12,0.428571,21,0.571429,28,0.076923,1,0.363636,0.923077,0.521739,0.403445,0.762166,0.400744,0.33871,0.167281,0.832719,0.66129,0.327142,0.33871,0.218578,0.167248,0.628891,0.289644,0.217168,0.33871,0.001,0,0,0,0,0,5531,40704,6135,98.387097,99.677419,'Number of leaves: 7\nSize of the tree: 9\n',9,7,7
