@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string
@attribute measureKNN numeric

@data

car,8,6,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1648,1555,173,158,15,0,91.32948,8.67052,0,0.800707,0.108952,0.194489,47.4808,57.39525,210.310948,72.725789,137.585159,1.21567,0.42038,0.79529,136.25574,0.787605,11267.567435,1,121,0.096154,5,0.903846,47,0,0,0.960317,1,0.979757,0.931654,0.999682,0.999864,0.913295,0.083523,0.916477,0.086705,0.921163,0.913295,0.898633,0.859967,0.99448,0.982643,0.661143,0.913295,0.001,0.227,0,0.234375,0,234.375,136088,134291,16821,100,53.034682,?,1
car,8,7,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1648,1555,173,162,11,0,93.641618,6.358382,0,0.855801,0.110423,0.191105,48.12201,56.396675,210.310948,72.908884,137.402063,1.21567,0.421439,0.794232,136.141679,0.786946,11258.135276,1,121,0.076923,4,0.923077,48,0,0,0.968,1,0.98374,0.945272,1,1,0.936416,0.065191,0.934809,0.063584,0.940117,0.936416,0.930822,0.897887,0.996953,0.985144,0.792943,0.936416,0,0.231,0,0.234375,0,234.375,136080,134291,16821,100,55.346821,?,1
car,8,8,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1648,1555,173,166,7,0,95.953757,4.046243,0,0.910897,0.101108,0.181278,44.062181,53.49647,210.310948,66.462134,143.848813,1.21567,0.384174,0.831496,143.010094,0.826648,11826.113771,0.991736,120,0.019231,1,0.980769,51,0.008264,1,0.991736,0.991736,0.991736,0.972505,1,1,0.959538,0.023213,0.976787,0.040462,0.96357,0.959538,0.952758,0.937495,0.997092,0.983907,0.83744,0.959538,0,0.227,0,0.21875,0,218.75,136088,134291,16821,100,53.179191,?,1
car,8,9,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1648,1556,172,162,10,0,94.186047,5.813953,0,0.868782,0.116545,0.200702,51.0772,59.606975,205.704619,76.706117,128.998502,1.195957,0.445966,0.749991,125.83157,0.731579,10386.779082,0.991736,120,0.039216,2,0.960784,49,0.008264,1,0.983607,0.991736,0.987654,0.958047,1,1,0.94186,0.040778,0.959222,0.05814,0.913415,0.94186,0.926358,0.898014,0.99678,0.988039,0.697195,0.94186,0,0.234,0,0.21875,0,218.75,136173,134376,16736,100,53.77907,?,1
car,8,10,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1648,1556,172,161,11,0,93.604651,6.395349,0,0.851129,0.114575,0.199403,50.215569,59.223249,205.600818,76.353377,129.24744,1.195354,0.443915,0.751439,127.152632,0.739259,10495.304942,1,121,0.137255,7,0.862745,44,0,0,0.945313,1,0.971888,0.903086,0.999352,0.999659,0.936047,0.103152,0.896848,0.063953,0.936279,0.936047,0.930653,0.875454,0.995616,0.982576,0.855301,0.936047,0,0.238,0,0.21875,0,218.75,136173,134376,16736,100,53.052326,?,1
car,9,1,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1648,1555,173,157,16,0,90.751445,9.248555,0,0.787044,0.119302,0.206982,52.098564,61.224006,207.771695,80.638592,127.133104,1.200992,0.466119,0.734873,124.352024,0.718798,10269.352203,0.991736,120,0.134615,7,0.865385,45,0.008264,1,0.944882,0.991736,0.967742,0.889519,0.998252,0.999145,0.907514,0.107855,0.892145,0.092486,0.874744,0.907514,0.890733,0.82193,0.993546,0.974551,0.690653,0.907514,0,0.231,0,0.21875,0,218.75,136088,134291,16821,100,53.612717,?,1
car,9,2,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1648,1555,173,159,14,0,91.907514,8.092486,0,0.812698,0.112514,0.195503,49.134138,57.828535,207.771695,74.248501,133.523194,1.200992,0.429182,0.77181,131.036497,0.757436,10821.37546,1,121,0.115385,6,0.884615,46,0,0,0.952756,1,0.975806,0.918054,1,1,0.919075,0.094161,0.905839,0.080925,0.922969,0.919075,0.909588,0.861943,0.995897,0.98526,0.727979,0.919075,0,0.234,0,0.234375,0,234.375,136096,134291,16821,100,54.190751,?,1
car,9,3,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1648,1555,173,163,10,0,94.219653,5.780347,0,0.869049,0.110308,0.192561,48.170825,56.95833,207.771695,71.990251,135.781445,1.200992,0.416129,0.784864,133.424251,0.771238,11018.563135,1,121,0.057692,3,0.942308,49,0,0,0.975806,1,0.987755,0.958911,1,1,0.942197,0.052128,0.947872,0.057803,0.94638,0.942197,0.930444,0.90709,0.998684,0.995969,0.756224,0.942197,0,0.234,0,0.234375,0,234.375,136080,134291,16821,100,52.601156,?,1
car,9,4,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1648,1555,173,162,11,0,93.641618,6.358382,0,0.854511,0.11247,0.19639,49.114884,58.090838,207.771695,74.945448,132.826247,1.200992,0.433211,0.767782,130.516602,0.754431,10778.441027,1,121,0.096154,5,0.903846,47,0,0,0.960317,1,0.979757,0.931654,0.999682,0.999865,0.936416,0.077346,0.922654,0.063584,0.93843,0.936416,0.924105,0.886109,0.996772,0.976343,0.772629,0.936416,0,0.232,0,0.21875,0,218.75,136056,134291,16821,100,54.190751,?,1
car,9,5,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1648,1555,173,156,17,0,90.17341,9.82659,0,0.77396,0.115401,0.205405,50.291173,60.616516,210.310948,79.599141,130.711807,1.21567,0.460111,0.75556,128.94861,0.745368,10663.309778,1,121,0.076923,4,0.923077,48,0,0,0.968,1,0.98374,0.945272,0.999841,0.999865,0.901734,0.074953,0.925047,0.098266,0.876401,0.901734,0.873887,0.8394,0.991406,0.96281,0.508435,0.901734,0.001,0.233,0,0.203125,0,203.125,136064,134291,16821,100,53.468208,?,1
car,9,6,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1648,1555,173,163,10,0,94.219653,5.780347,0,0.871337,0.117401,0.202375,51.162778,59.722345,210.310948,77.879022,132.431926,1.21567,0.450168,0.765502,130.174967,0.752456,10764.72246,0.991736,120,0.038462,2,0.961538,50,0.008264,1,0.983607,0.991736,0.987654,0.958621,0.998093,0.99913,0.942197,0.039917,0.960083,0.057803,0.948597,0.942197,0.937358,0.912426,0.994485,0.978226,0.798244,0.942197,0,0.233,0,0.21875,0,218.75,136088,134291,16821,100,54.479769,?,1
car,9,7,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1648,1555,173,158,15,0,91.32948,8.67052,0,0.799102,0.114551,0.199574,49.920599,58.895805,210.310948,78.720324,131.590624,1.21567,0.455031,0.760639,130.210819,0.752664,10767.687196,1,121,0.134615,7,0.865385,45,0,0,0.945313,1,0.971888,0.904466,1,1,0.913295,0.107169,0.892831,0.086705,0.876231,0.913295,0.893973,0.834593,0.996454,0.98269,0.67504,0.913295,0,0.25,0,0.25,0,250,136080,134291,16821,100,54.190751,?,1
car,9,8,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1648,1555,173,165,8,0,95.375723,4.624277,0,0.896267,0.106274,0.185751,46.313643,54.81665,210.310948,68.608199,141.702749,1.21567,0.396579,0.819091,140.240207,0.810637,11597.059964,1,121,0.057692,3,0.942308,49,0,0,0.975806,1,0.987755,0.958911,1,1,0.953757,0.048487,0.951513,0.046243,0.955622,0.953757,0.946428,0.923133,0.999315,0.99774,0.832409,0.953757,0,0.232,0,0.203125,0,203.125,136080,134291,16821,100,53.468208,?,1
car,9,9,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1648,1556,172,159,13,0,92.44186,7.55814,0,0.826128,0.105515,0.184319,46.243378,54.741368,205.704619,68.686201,137.018419,1.195957,0.399338,0.796619,135.861154,0.78989,11214.672063,0.991736,120,0.098039,5,0.901961,46,0.008264,1,0.96,0.991736,0.97561,0.915933,0.999271,0.999672,0.924419,0.082159,0.917841,0.075581,0.928752,0.924419,0.914786,0.866537,0.996692,0.985606,0.732525,0.924419,0,0.276,0,0.234375,0,234.375,136157,134376,16736,100,55.523256,?,1
car,9,10,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1648,1556,172,159,13,0,92.44186,7.55814,0,0.823185,0.112005,0.193986,49.089251,57.614439,205.600818,73.736913,131.863905,1.195354,0.428703,0.766651,130.01974,0.755929,10731.95893,1,121,0.137255,7,0.862745,44,0,0,0.945313,1,0.971888,0.903086,1,1,0.924419,0.10645,0.89355,0.075581,0.925701,0.924419,0.916148,0.860477,0.995765,0.985501,0.788022,0.924419,0,0.228,0,0.234375,0,234.375,136173,134376,16736,100,54.651163,?,1
car,10,1,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1648,1555,173,164,9,0,94.797688,5.202312,0,0.882437,0.106924,0.187288,46.693048,55.398496,207.771695,70.288046,137.483649,1.200992,0.406289,0.794703,136.33384,0.788057,11258.84549,1,121,0.057692,3,0.942308,49,0,0,0.975806,1,0.987755,0.958911,1,1,0.947977,0.050445,0.949555,0.052023,0.950874,0.947977,0.936041,0.913358,0.998615,0.994128,0.781661,0.947977,0,0.23,0,0.234375,0,234.375,136072,134291,16821,100,54.479769,?,1
car,10,2,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1648,1555,173,161,12,0,93.063584,6.936416,0,0.84149,0.113978,0.200561,49.773431,59.324642,207.771695,76.681297,131.090398,1.200992,0.443244,0.757748,129.09001,0.746185,10660.628902,1,121,0.076923,4,0.923077,48,0,0,0.968,1,0.98374,0.945272,0.999603,0.999795,0.930636,0.06726,0.93274,0.069364,0.895215,0.930636,0.912022,0.875311,0.99503,0.977016,0.686622,0.930636,0,0.229,0,0.234375,0,234.375,136096,134291,16821,100,53.468208,?,1
car,10,3,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1648,1555,173,161,12,0,93.063584,6.936416,0,0.839045,0.11106,0.195332,48.499505,57.777947,207.771695,73.760317,134.011378,1.200992,0.42636,0.774632,132.643184,0.766724,10954.060358,1,121,0.153846,8,0.846154,44,0,0,0.937984,1,0.968,0.890887,0.999921,0.999932,0.930636,0.114333,0.885667,0.069364,0.930861,0.930636,0.924877,0.863355,0.997701,0.99063,0.851459,0.930636,0,0.23,0,0.21875,0,218.75,136088,134291,16821,100,53.757225,?,1
car,10,4,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1648,1555,173,159,14,0,91.907514,8.092486,0,0.814435,0.118584,0.203043,51.678345,59.919684,210.310948,78.417537,131.893411,1.21567,0.453281,0.76239,128.420951,0.742318,10619.675366,1,121,0.096154,5,0.903846,47,0,0,0.960317,1,0.979757,0.931654,1,1,0.919075,0.081896,0.918104,0.080925,0.925177,0.919075,0.90602,0.867008,0.996162,0.982898,0.695507,0.919075,0,0.232,0,0.21875,0,218.75,136072,134291,16821,100,53.757225,?,10
car,10,5,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1648,1555,173,162,11,0,93.641618,6.358382,0,0.856367,0.110972,0.196331,48.361048,57.93887,210.310948,74.076894,136.234054,1.21567,0.42819,0.78748,134.229924,0.775896,11100.0441,1,121,0.057692,3,0.942308,49,0,0,0.975806,1,0.987755,0.958911,0.999523,0.999796,0.936416,0.053368,0.946632,0.063584,0.942213,0.936416,0.928092,0.903647,0.996509,0.98555,0.755917,0.936416,0,0.229,0,0.21875,0,218.75,136088,134291,16821,100,53.468208,?,1
car,10,6,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1648,1555,173,159,14,0,91.907514,8.092486,0,0.816041,0.115647,0.200284,50.398219,59.105425,210.310948,79.314981,130.995966,1.21567,0.458468,0.757202,129.414938,0.748063,10701.872361,0.991736,120,0.096154,5,0.903846,47,0.008264,1,0.96,0.991736,0.97561,0.917115,0.998729,0.99935,0.919075,0.081896,0.918104,0.080925,0.924955,0.919075,0.907411,0.860518,0.993338,0.971661,0.720986,0.919075,0,0.231,0,0.234375,0,234.375,136096,134291,16821,100,55.491329,?,1
car,10,7,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1648,1555,173,160,13,0,92.485549,7.514451,0,0.828098,0.109481,0.192098,47.711426,56.689542,210.310948,72.6798,137.631148,1.21567,0.420114,0.795556,136.135846,0.786912,11257.652872,1,121,0.096154,5,0.903846,47,0,0,0.960317,1,0.979757,0.931654,1,1,0.924855,0.080269,0.919731,0.075145,0.929386,0.924855,0.912606,0.873679,0.998049,0.991582,0.724633,0.924855,0,0.247,0,0.203125,0,203.125,136088,134291,16821,100,54.624277,?,1
car,10,8,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1648,1555,173,157,16,0,90.751445,9.248555,0,0.78742,0.120371,0.20924,52.457287,61.748488,210.310948,81.849921,128.461027,1.21567,0.473121,0.742549,126.095614,0.728876,10427.383324,1,121,0.096154,5,0.903846,47,0,0,0.960317,1,0.979757,0.931654,1,1,0.907514,0.083766,0.916234,0.092486,0.907676,0.907514,0.890541,0.850874,0.993648,0.972374,0.611143,0.907514,0,0.23,0,0.234375,0,234.375,136096,134291,16821,100,53.323699,?,10
car,10,9,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1648,1556,172,159,13,0,92.44186,7.55814,0,0.826182,0.114924,0.200823,50.368612,59.64509,205.600818,76.833479,128.767339,1.195354,0.446706,0.748647,126.430077,0.735059,10435.664532,0.991736,120,0.098039,5,0.901961,46,0.008264,1,0.96,0.991736,0.97561,0.915933,0.999352,0.999672,0.924419,0.082159,0.917841,0.075581,0.928752,0.924419,0.912792,0.865175,0.995128,0.975045,0.742536,0.924419,0,0.227,0,0.21875,0,218.75,136165,134376,16736,100,53.77907,?,1
car,10,10,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1648,1556,172,164,8,0,95.348837,4.651163,0,0.894056,0.108243,0.18705,47.538015,55.683884,203.165367,69.452909,133.712458,1.181194,0.403796,0.777398,131.168589,0.762608,10812.78046,1,121,0.039216,2,0.960784,49,0,0,0.98374,1,0.991803,0.972194,0.999028,0.999518,0.953488,0.037817,0.962183,0.046512,0.956922,0.953488,0.944024,0.927835,0.997961,0.995323,0.772262,0.953488,0,0.226,0,0.203125,0,203.125,136173,134376,16736,100,54.215116,?,1
