@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string
@attribute measureKNN numeric

@data

chess,7,6,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1803,25250,2806,1775,1031,0,63.257306,36.742694,0,0.590518,0.053167,0.167333,53.42142,75.013011,9835.157288,6867.387036,2967.770251,3.505045,2.447394,1.057652,6300.578075,2.245395,179743.770207,0.964286,270,0.0673,170,0.9327,2356,0.035714,10,0.613636,0.964286,0.75,0.739346,0.974359,0.771387,0.632573,0.038282,0.961718,0.367427,0.636969,0.632573,0.629502,0.593742,0.912133,0.644317,0.548443,0.632573,0.003,54.018,0,53.34375,0,53343.75,2150440,2148611,240871,90.627227,13.259286,?,4
chess,7,7,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1804,25251,2805,1713,1092,0,61.069519,38.930481,0,0.566158,0.054452,0.170412,54.712728,76.393296,9830.199721,6978.617693,2851.582028,3.504528,2.487921,1.016607,6207.551745,2.213031,177086.983629,0.917563,256,0.072051,182,0.927949,2344,0.082437,23,0.584475,0.917563,0.714086,0.697112,0.962933,0.73701,0.610695,0.041434,0.958566,0.389305,0.615329,0.610695,0.607508,0.568718,0.90971,0.62302,0.539865,0.610695,0.002,54.36,0,53.796875,0,53796.875,2150525,2148696,240786,90.588235,13.380867,?,4
chess,7,8,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1805,25251,2805,1766,1039,0,62.959002,37.040998,0,0.586833,0.052987,0.166863,53.241535,74.802704,9830.234848,6552.493486,3277.741362,3.50454,2.336005,1.168535,6312.421319,2.250418,180078.739447,0.960573,268,0.062154,157,0.937846,2369,0.039427,11,0.630588,0.960573,0.761364,0.74992,0.975007,0.797868,0.62959,0.039644,0.960356,0.37041,0.633524,0.62959,0.626164,0.589471,0.915171,0.645551,0.539577,0.62959,0.002,54.409,0,53.859375,0,53859.375,2150525,2148696,240786,91.4082,13.267974,?,4
chess,7,9,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1806,25251,2805,1709,1096,0,60.926916,39.073084,0,0.563884,0.053774,0.170426,54.031854,76.399961,9831.764064,7285.048228,2546.715837,3.505085,2.597165,0.90792,6218.718978,2.217012,177408.701888,0.949821,265,0.066508,168,0.933492,2358,0.050179,14,0.612009,0.949821,0.744382,0.731698,0.982888,0.820298,0.609269,0.042002,0.957998,0.390731,0.610261,0.609269,0.604438,0.565762,0.904742,0.62309,0.544998,0.609269,0.002,53.236,0,52.734375,0,52734.375,2150525,2148696,240786,89.73262,13.103585,?,4
chess,7,10,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1807,25251,2805,1770,1035,0,63.101604,36.898396,0,0.588349,0.053231,0.168082,53.486444,75.349101,9831.638089,6862.630728,2969.007361,3.50504,2.446571,1.05847,6281.472019,2.239384,179198.676906,0.9319,260,0.064133,162,0.935867,2364,0.0681,19,0.616114,0.9319,0.741797,0.726446,0.97556,0.757962,0.631016,0.039619,0.960381,0.368984,0.633167,0.631016,0.62769,0.590544,0.911566,0.634849,0.56405,0.631016,0.001,54.226,0.015625,53.640625,15.625,53640.625,2150525,2148696,240786,90.623886,13.105565,?,4
chess,8,1,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1808,25250,2806,1755,1051,0,62.544547,37.455453,0,0.582315,0.052832,0.166416,53.086566,74.604316,9834.071358,6423.162656,3410.908702,3.504658,2.289081,1.215577,6342.483699,2.260329,180937.041064,0.946429,265,0.058195,147,0.941805,2379,0.053571,15,0.643204,0.946429,0.765896,0.752164,0.98299,0.839591,0.625445,0.039296,0.960704,0.374555,0.628881,0.625445,0.622514,0.58557,0.917036,0.649457,0.539013,0.625445,0.002,53.728,0,53.328125,0,53328.125,2150448,2148611,240871,91.696365,13.235527,?,4
chess,8,2,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1809,25250,2806,1727,1079,0,61.546686,38.453314,0,0.57122,0.053538,0.169316,53.794027,75.901205,9835.62022,6997.327895,2838.292325,3.50521,2.493702,1.011508,6253.258046,2.228531,178394.749717,0.942857,264,0.068884,174,0.931116,2352,0.057143,16,0.60274,0.942857,0.735376,0.721716,0.972266,0.763433,0.615467,0.041497,0.958503,0.384533,0.620559,0.615467,0.612407,0.573903,0.90919,0.630881,0.56977,0.615467,0.002,52.675,0,52.25,0,52250,2150448,2148611,240871,90.377762,13.114754,?,4
chess,8,3,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.181,25250,2806,1733,1073,0,61.760513,38.239487,0,0.573711,0.053201,0.167684,53.456114,75.170134,9833.783311,6625.042437,3208.740874,3.504556,2.361027,1.143528,6325.053871,2.254118,180439.204962,0.928571,260,0.070071,177,0.929929,2349,0.071429,20,0.594966,0.928571,0.725244,0.709599,0.970367,0.756491,0.617605,0.040694,0.959306,0.382395,0.625606,0.617605,0.615809,0.57811,0.913721,0.638405,0.569285,0.617605,0.003,52.002,0,51.453125,0,51453.125,2150448,2148611,240871,91.233072,13.164251,?,4
chess,8,4,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.181,25250,2806,1744,1062,0,62.15253,37.84747,0,0.57775,0.053698,0.1687,53.956411,75.627397,9832.920274,6815.455056,3017.465219,3.504248,2.428886,1.075362,6217.347458,2.215733,177364.860554,0.953571,267,0.065321,165,0.934679,2361,0.046429,13,0.618056,0.953571,0.75,0.737648,0.975962,0.767438,0.621525,0.040436,0.959564,0.378475,0.624079,0.621525,0.617695,0.58014,0.912293,0.633928,0.52816,0.621525,0.001,38.508,0,38.078125,0,38078.125,2150440,2148611,240871,90.876693,13.306803,?,4
chess,8,5,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1811,25250,2806,1686,1120,0,60.085531,39.914469,0,0.554859,0.055442,0.172412,55.708928,77.292151,9833.646676,7283.943676,2549.703,3.504507,2.595846,0.908661,6124.646621,2.182697,174721.789248,0.917857,257,0.081156,205,0.918844,2321,0.082143,23,0.556277,0.917857,0.692722,0.676186,0.970816,0.731841,0.600855,0.042852,0.957148,0.399145,0.607047,0.600855,0.597816,0.558386,0.905229,0.607786,0.516132,0.600855,0.002,33.925,0.015625,33.65625,15.625,33656.25,2150448,2148611,240871,89.985745,13.439455,?,4
chess,8,6,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1811,25250,2806,1742,1064,0,62.081254,37.918746,0,0.57713,0.053836,0.168893,54.095779,75.714536,9834.183544,6678.242626,3155.940918,3.504698,2.379987,1.124712,6229.008156,2.219889,177700.054149,0.928571,260,0.063737,161,0.936263,2365,0.071429,20,0.617577,0.928571,0.741797,0.725844,0.978132,0.777992,0.620813,0.040051,0.959949,0.379187,0.624195,0.620813,0.617401,0.579991,0.9136,0.632979,0.529118,0.620813,0.001,34.745,0,34.5625,0,34562.5,2150440,2148611,240871,91.233072,13.312743,?,4
chess,8,7,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1812,25251,2805,1720,1085,0,61.319073,38.680927,0,0.567754,0.053293,0.167961,53.550616,75.29706,9826.534015,6425.901227,3400.632788,3.503221,2.290874,1.212347,6316.49159,2.251869,180187.307508,0.939068,262,0.075218,190,0.924782,2336,0.060932,17,0.579646,0.939068,0.716826,0.703197,0.973841,0.745586,0.613191,0.042539,0.957461,0.386809,0.616209,0.613191,0.608539,0.570415,0.917088,0.632601,0.528983,0.613191,0.003,35.974,0.015625,35.609375,15.625,35609.375,2150525,2148696,240786,91.729055,13.137255,?,4
chess,8,8,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1813,25251,2805,1745,1060,0,62.210339,37.789661,0,0.578408,0.052907,0.166752,53.162892,74.756702,9825.978835,6222.52713,3603.451705,3.503023,2.21837,1.284653,6344.135942,2.261724,180974.769457,0.942652,263,0.0673,170,0.9327,2356,0.057348,16,0.60739,0.942652,0.738764,0.725104,0.97996,0.775944,0.622103,0.039729,0.960271,0.377897,0.625548,0.622103,0.618921,0.581922,0.920537,0.644708,0.514952,0.622103,0.002,36.1,0,35.578125,0,35578.125,2150525,2148696,240786,92.228164,13.269954,?,4
chess,8,9,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1813,25251,2805,1730,1075,0,61.675579,38.324421,0,0.572968,0.053739,0.168467,53.999334,75.525444,9827.370934,6760.817434,3066.5535,3.503519,2.410274,1.093245,6273.314598,2.236476,178957.29487,0.956989,267,0.066904,169,0.933096,2357,0.043011,12,0.612385,0.956989,0.746853,0.735232,0.980324,0.795851,0.616756,0.03969,0.96031,0.383244,0.624628,0.616756,0.614904,0.577847,0.913884,0.635935,0.559576,0.616756,0.001,34.816,0,34.421875,0,34421.875,2150525,2148696,240786,90.980392,13.32145,?,4
chess,8,10,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1814,25251,2805,1735,1070,0,61.853832,38.146168,0,0.57449,0.053429,0.168865,53.688226,75.703801,9828.873039,6972.061149,2856.811889,3.504055,2.485583,1.018471,6275.769714,2.237351,179030.418288,0.942652,263,0.071259,180,0.928741,2346,0.057348,16,0.593679,0.942652,0.728532,0.71514,0.968651,0.767252,0.618538,0.040442,0.959558,0.381462,0.623239,0.618538,0.615072,0.577862,0.909605,0.631791,0.577499,0.618538,0.003,35.778,0.015625,35.4375,15.625,35437.5,2150533,2148696,240786,90.445633,13.234304,?,4
t-last\\\"\"',-3080186098777067172,20170918.1758,25250,2806,1731,1075,0,61.689237,38.310763,0,0.572735,0.053662,0.168907,53.91921,75.717746,9836.72452,6797.926443,3038.798077,3.505604,2.42264,1.082964,6291.424734,2.242133,179485.821845,0.924731,258,0.074001,187,0.925999,2340,0.075269,21,0.579775,0.924731,0.712707,0.696897,0.976897,0.782381,0.616892,0.040969,0.959031,0.383108,0.623479,0.616892,0.614058,0.576484,0.912736,0.631674,0.569441,0.616892,0.001,36.932,0.015625,36.625,15.625,36625,2150440,2148611,240871,90.912331,13.279085,?,4
chess,9,2,weka.classifiers.lazy.IBk,'-K 25 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1759,25250,2806,1756,1050,0,62.580185,37.419815,0,0.582704,0.053446,0.167975,53.701557,75.300296,9836.72452,6518.921448,3317.803072,3.505604,2.323208,1.182396,6360.631553,2.266797,181460.198592,0.953405,266,0.072418,183,0.927582,2344,0.046595,13,0.592428,0.953405,0.730769,0.71907,0.978196,0.782897,0.625802,0.040486,0.959514,0.374198,0.631693,0.625802,0.622444,0.585499,0.915576,0.636456,0.598843,0.625802,0.001,36.977,0,36.5,0,36500,2150448,2148611,240871,91.553813,13.267205,?,4
chess,9,3,weka.classifiers.lazy.IBk,'-K 25 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1759,25250,2806,1763,1043,0,62.829651,37.170349,0,0.585523,0.052942,0.166948,53.1952,74.839517,9836.72452,6483.180866,3353.543654,3.505604,2.310471,1.195133,6375.085538,2.271948,181872.551209,0.939068,262,0.067273,170,0.932727,2357,0.060932,17,0.606481,0.939068,0.73699,0.722831,0.980805,0.807813,0.628297,0.039227,0.960773,0.371703,0.631962,0.628297,0.625321,0.588601,0.918964,0.643626,0.591487,0.628297,0.001,37.4,0,37.140625,0,37140.625,2150440,2148611,240871,91.553813,13.217708,?,4
chess,9,4,weka.classifiers.lazy.IBk,'-K 25 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.18,25250,2806,1771,1035,0,63.114754,36.885246,0,0.588512,0.052812,0.166925,53.064485,74.829156,9838.10843,6439.991339,3398.117091,3.506097,2.295079,1.211018,6355.826061,2.265084,181325.935253,0.939068,262,0.060546,153,0.939454,2374,0.060932,17,0.631325,0.939068,0.755043,0.740531,0.97966,0.803678,0.631148,0.039825,0.960175,0.368852,0.633756,0.631148,0.628185,0.590705,0.918113,0.645885,0.587628,0.631148,0.005,34.361,0,34.046875,0,34046.875,2150448,2148611,240871,91.660727,13.19197,?,4
chess,9,5,weka.classifiers.lazy.IBk,'-K 25 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.18,25250,2806,1755,1051,0,62.544547,37.455453,0,0.582781,0.052838,0.16664,53.092127,74.702974,9836.062468,6425.132017,3410.930451,3.505368,2.289783,1.215585,6324.760946,2.254013,180435.510451,0.914286,256,0.069675,176,0.930325,2350,0.085714,24,0.592593,0.914286,0.719101,0.701407,0.971277,0.7456,0.625445,0.039254,0.960746,0.374555,0.632504,0.625445,0.623582,0.586689,0.915677,0.64646,0.5523,0.625445,0.003,34.467,0,34.03125,0,34031.25,2150440,2148611,240871,91.696365,13.18801,?,4
chess,9,6,weka.classifiers.lazy.IBk,'-K 25 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1801,25250,2806,1754,1052,0,62.508909,37.491091,0,0.582208,0.052817,0.166897,53.071304,74.819359,9833.247363,6659.248944,3173.998419,3.504365,2.373218,1.131147,6316.342194,2.251013,180189.574708,0.953571,267,0.056611,143,0.943389,2383,0.046429,13,0.65122,0.953571,0.773913,0.761086,0.980757,0.829723,0.625089,0.039692,0.960308,0.374911,0.62959,0.625089,0.622591,0.584943,0.914828,0.64636,0.574356,0.625089,0.003,37.945,0.015625,37.609375,15.625,37609.375,2150456,2148611,240871,91.09052,13.160291,?,4
chess,9,7,weka.classifiers.lazy.IBk,'-K 25 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1802,25251,2805,1661,1144,0,59.215686,40.784314,0,0.544869,0.054621,0.171495,54.887221,76.88559,9824.083818,7184.14425,2639.939568,3.502347,2.561192,0.941155,6131.299396,2.185846,174899.603638,0.917857,257,0.072871,184,0.927129,2341,0.082143,23,0.582766,0.917857,0.712899,0.695851,0.971445,0.738478,0.592157,0.044449,0.955551,0.407843,0.59528,0.592157,0.588507,0.547137,0.905906,0.612588,0.485949,0.592157,0.002,37.347,0,36.859375,0,36859.375,2150533,2148696,240786,90.089127,13.18677,?,4
chess,9,8,weka.classifiers.lazy.IBk,'-K 25 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1802,25251,2805,1736,1069,0,61.889483,38.110517,0,0.574965,0.054036,0.169356,54.299561,75.926216,9822.244837,6618.972049,3203.272788,3.501692,2.359705,1.141987,6249.18242,2.227873,178258.570583,0.925,259,0.071287,180,0.928713,2345,0.075,21,0.589977,0.925,0.720445,0.704339,0.968569,0.74067,0.618895,0.040248,0.959752,0.381105,0.623145,0.618895,0.615686,0.578233,0.913281,0.623483,0.518934,0.618895,0.001,37.325,0,37.03125,0,37031.25,2150525,2148696,240786,91.372549,13.252129,?,4
chess,9,9,weka.classifiers.lazy.IBk,'-K 25 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1803,25251,2805,1747,1058,0,62.28164,37.71836,0,0.579312,0.054004,0.168246,54.267188,75.428593,9822.244837,6745.862648,3076.382188,3.501692,2.404942,1.096749,6253.897756,2.229554,178393.076037,0.946429,265,0.072871,184,0.927129,2341,0.053571,15,0.5902,0.946429,0.727023,0.714151,0.969799,0.738745,0.622816,0.039709,0.960291,0.377184,0.628669,0.622816,0.619654,0.583285,0.91382,0.636171,0.50536,0.622816,0.002,33.863,0,33.609375,0,33609.375,2150525,2148696,240786,91.016043,13.410576,?,4
chess,9,10,weka.classifiers.lazy.IBk,'-K 25 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1803,25251,2805,1804,1001,0,64.313725,35.686275,0,0.602091,0.052433,0.165672,52.68652,74.272234,9826.816892,6334.087985,3492.728907,3.503322,2.258142,1.24518,6392.412076,2.278935,182353.634245,0.95,266,0.06297,159,0.93703,2366,0.05,14,0.625882,0.95,0.75461,0.741592,0.977786,0.789384,0.643137,0.037292,0.962708,0.356863,0.647901,0.643137,0.640035,0.605548,0.920546,0.652161,0.535687,0.643137,0.001,37.336,0,36.890625,0,36890.625,2150525,2148696,240786,91.800357,13.127352,?,4
chess,10,1,weka.classifiers.lazy.IBk,'-K 25 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1804,25250,2806,1737,1069,0,61.903065,38.096935,0,0.575323,0.053421,0.167317,53.681368,75.011654,9826.272017,6750.961372,3075.310645,3.501879,2.405902,1.095977,6302.952475,2.246241,179793.433897,0.942652,263,0.066878,169,0.933122,2358,0.057348,16,0.608796,0.942652,0.739803,0.726131,0.973236,0.778895,0.619031,0.040154,0.959846,0.380969,0.622453,0.619031,0.615758,0.577997,0.913681,0.644466,0.569165,0.619031,0.002,37.498,0,37.15625,0,37156.25,2150440,2148611,240871,90.947969,13.35432,?,4
chess,10,2,weka.classifiers.lazy.IBk,'-K 25 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1805,25250,2806,1737,1069,0,61.903065,38.096935,0,0.575124,0.053098,0.167479,53.354854,75.081184,9829.647378,6371.26856,3458.378819,3.503082,2.270588,1.232494,6349.645775,2.262882,181132.278607,0.942857,264,0.073634,186,0.926366,2340,0.057143,16,0.586667,0.942857,0.723288,0.709959,0.977699,0.773235,0.619031,0.040664,0.959336,0.380969,0.624084,0.619031,0.615365,0.578118,0.918543,0.639946,0.580094,0.619031,0.002,38.452,0,38.125,0,38125,2150440,2148611,240871,91.874555,13.19197,?,4
chess,10,3,weka.classifiers.lazy.IBk,'-K 25 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1805,25250,2806,1722,1084,0,61.368496,38.631504,0,0.568958,0.053431,0.169304,53.68783,75.897244,9835.760207,7024.393646,2811.36656,3.50526,2.503348,1.001913,6254.487714,2.228969,178430.116567,0.942857,264,0.066112,167,0.933888,2359,0.057143,16,0.612529,0.942857,0.742616,0.728783,0.975678,0.774169,0.613685,0.041488,0.958512,0.386315,0.615681,0.613685,0.610256,0.571354,0.908556,0.625862,0.5657,0.613685,0.001,37.582,0,37.359375,0,37359.375,2150440,2148611,240871,90.306486,13.094955,?,4
chess,10,4,weka.classifiers.lazy.IBk,'-K 25 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1806,25250,2806,1708,1098,0,60.869565,39.130435,0,0.563686,0.053567,0.168648,53.824449,75.603286,9835.760207,6627.41023,3208.349977,3.50526,2.361871,1.143389,6272.697477,2.235459,178949.610771,0.903571,253,0.070863,179,0.929137,2347,0.096429,27,0.585648,0.903571,0.710674,0.691523,0.96914,0.73344,0.608696,0.041626,0.958374,0.391304,0.614396,0.608696,0.606654,0.567559,0.91296,0.630429,0.507602,0.608696,0.002,36.899,0,36.53125,0,36531.25,2150440,2148611,240871,91.304348,13.197909,?,4
chess,10,5,weka.classifiers.lazy.IBk,'-K 25 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1806,25250,2806,1721,1085,0,61.332858,38.667142,0,0.568925,0.053328,0.167985,53.582119,75.302858,9838.418327,6532.426709,3305.991618,3.506208,2.328021,1.178187,6276.023156,2.236644,179049.859183,0.957143,268,0.059778,151,0.940222,2375,0.042857,12,0.639618,0.957143,0.76681,0.754625,0.978128,0.81972,0.613329,0.04121,0.95879,0.386671,0.615778,0.613329,0.60974,0.570964,0.913886,0.636322,0.529528,0.613329,0.003,37.223,0,36.9375,0,36937.5,2150440,2148611,240871,91.553813,13.310763,?,4
chess,10,6,weka.classifiers.lazy.IBk,'-K 25 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1807,25250,2806,1758,1048,0,62.651461,37.348539,0,0.583458,0.053649,0.167892,53.90538,75.261538,9837.181247,6731.508864,3105.672382,3.505767,2.39897,1.106797,6281.029458,2.238428,179190.172607,0.925,259,0.063341,160,0.936659,2366,0.075,21,0.618138,0.925,0.741059,0.724599,0.974102,0.752931,0.626515,0.039394,0.960606,0.373485,0.629138,0.626515,0.623062,0.586221,0.912096,0.633769,0.510916,0.626515,0.001,37.57,0.015625,37.28125,15.625,37281.25,2150440,2148611,240871,91.019244,13.336501,?,4
chess,10,7,weka.classifiers.lazy.IBk,'-K 25 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1808,25251,2805,1768,1037,0,63.030303,36.969697,0,0.587564,0.05275,0.166345,53.003181,74.571043,9828.394619,6278.419281,3549.975338,3.503884,2.238296,1.265588,6348.259849,2.263194,181097.359048,0.939286,263,0.068119,172,0.931881,2353,0.060714,17,0.604598,0.939286,0.735664,0.721427,0.969874,0.768217,0.630303,0.039687,0.960313,0.369697,0.633679,0.630303,0.62645,0.589889,0.919654,0.646876,0.553106,0.630303,0.002,37.454,0,37.09375,0,37093.75,2150525,2148696,240786,92.049911,13.244207,?,4
chess,10,8,weka.classifiers.lazy.IBk,'-K 25 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1808,25251,2805,1791,1014,0,63.850267,36.149733,0,0.597103,0.05227,0.165356,52.522361,74.130277,9830.380214,6605.308769,3225.071445,3.504592,2.354834,1.149758,6397.409914,2.280717,182503.549435,0.939068,262,0.071655,181,0.928345,2345,0.060932,17,0.591422,0.939068,0.725762,0.711874,0.977021,0.770124,0.638503,0.037169,0.962831,0.361497,0.646542,0.638503,0.636942,0.602471,0.918054,0.656627,0.56974,0.638503,0.002,37.65,0.015625,37.359375,15.625,37359.375,2150525,2148696,240786,91.087344,13.135274,?,4
chess,10,9,weka.classifiers.lazy.IBk,'-K 25 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1809,25251,2805,1703,1102,0,60.713012,39.286988,0,0.561819,0.054188,0.170821,54.451301,76.582109,9828.533456,6961.112937,2867.420519,3.503933,2.48168,1.022253,6206.220717,2.212556,177045.697891,0.946237,264,0.068488,173,0.931512,2353,0.053763,15,0.604119,0.946237,0.73743,0.724365,0.976131,0.764278,0.60713,0.042154,0.957846,0.39287,0.610821,0.60713,0.603113,0.564207,0.908911,0.615748,0.533516,0.60713,0.002,35.366,0,35.03125,0,35031.25,2150549,2148696,240786,90.588235,13.180828,?,4
chess,10,10,weka.classifiers.lazy.IBk,'-K 25 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.181,25251,2805,1744,1061,0,62.174688,37.825312,0,0.578037,0.054376,0.169506,54.641411,75.9943,9822.634533,7118.221373,2704.41316,3.50183,2.53769,0.96414,6175.166771,2.201485,176148.049661,0.949821,265,0.070071,177,0.929929,2349,0.050179,14,0.599548,0.949821,0.73509,0.722661,0.976532,0.769195,0.621747,0.039707,0.960293,0.378253,0.628067,0.621747,0.618986,0.582628,0.904604,0.629383,0.532294,0.621747,0.002,36.481,0,36,0,36000,2150525,2148696,240786,90.196078,13.444246,?,4
